date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 12 2014,2014-11-12,15.247,,,,3.5751197904009766,1.7633508365443018,3.629259002123445,620,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 01 2016,2016-07-01,2.816,0.40696326474338096,0.49687528055577934,1.6923330997650685,3.5751197904009766,1.7633508365443018,3.629259002123445,124,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 02 2016,2016-07-02,2.861,0.4159140121674887,0.493741800302396,1.6909721707251875,3.5751197904009766,1.7633508365443018,3.629259002123445,104,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 03 2016,2016-07-03,2.761,0.42838428875320733,0.4951709445453254,1.6896522128205491,3.5751197904009766,1.7633508365443018,3.629259002123445,99,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 04 2016,2016-07-04,2.736,0.43937026513531174,0.49592858965824876,1.6883462602871577,3.5751197904009766,1.7633508365443018,3.629259002123445,132,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 05 2016,2016-07-05,2.945,0.4423954958096436,0.4844878703373094,1.6869710292498148,3.5751197904009766,1.7633508365443018,3.629259002123445,128,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 06 2016,2016-07-06,3.331,0.44090333081805305,0.4697349735107512,1.6855789082052528,3.5751197904009766,1.7633508365443018,3.629259002123445,118,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 07 2016,2016-07-07,3.443,0.4417727402443537,0.458084465415736,1.684211748349843,3.5751197904009766,1.7633508365443018,3.629259002123445,137,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 08 2016,2016-07-08,3.679,0.4477401442596206,0.45742384639747613,1.6829334505001474,3.5751197904009766,1.7633508365443018,3.629259002123445,133,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 09 2016,2016-07-09,3.574,0.450323924282983,0.44962395235417646,1.681613336735556,3.5751197904009766,1.7633508365443018,3.629259002123445,129,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 10 2016,2016-07-10,3.402,0.4483751815704037,0.43605410929665045,1.680246629356094,3.5751197904009766,1.7633508365443018,3.629259002123445,155,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 11 2016,2016-07-11,3.543,0.4475829904423871,0.42675868924623434,1.6789217546298871,3.5751197904009766,1.7633508365443018,3.629259002123445,100,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 12 2016,2016-07-12,3.628,0.450203260608012,0.4208689067160646,1.677632547236052,3.5751197904009766,1.7633508365443018,3.629259002123445,115,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 13 2016,2016-07-13,3.794,0.4593231852473416,0.42392978436955886,1.6764300461112907,3.5751197904009766,1.7633508365443018,3.629259002123445,96,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 14 2016,2016-07-14,3.445,0.45994747326291086,0.41070165366620515,1.6750856495541602,3.5751197904009766,1.7633508365443018,3.629259002123445,111,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 15 2016,2016-07-15,3.63,0.46326998781403045,0.40305192317496497,1.6738060825416134,3.5751197904009766,1.7633508365443018,3.629259002123445,100,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 16 2016,2016-07-16,3.455,0.46104988759416393,0.3903520758213571,1.6724704695146553,3.5751197904009766,1.7633508365443018,3.629259002123445,93,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 17 2016,2016-07-17,3.649,0.45827637598028736,0.38350001173293563,1.6712050634142062,3.5751197904009766,1.7633508365443018,3.629259002123445,80,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 18 2016,2016-07-18,3.681,0.44619745770721775,0.37764672969004337,1.6699570446992344,3.5751197904009766,1.7633508365443018,3.629259002123445,98,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 19 2016,2016-07-19,3.514,0.429846997639075,0.36609166475403254,1.6686470539586038,3.5751197904009766,1.7633508365443018,3.629259002123445,87,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 20 2016,2016-07-20,3.658,0.4128917979103313,0.3589724773758441,1.6673942264168629,3.5751197904009766,1.7633508365443018,3.629259002123445,89,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 21 2016,2016-07-21,3.522,0.38701591193640955,0.34784881968846054,1.6660927209728649,3.5751197904009766,1.7633508365443018,3.629259002123445,96,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 22 2016,2016-07-22,3.574,0.38230872912847913,0.33804211895530084,1.6648117710292154,3.5751197904009766,1.7633508365443018,3.629259002123445,79,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 23 2016,2016-07-23,3.534,0.38558268341192803,0.3276134581975372,1.6635200869946858,3.5751197904009766,1.7633508365443018,3.629259002123445,76,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 24 2016,2016-07-24,3.529,0.37930832998422126,0.3173891099155939,1.6622298020740478,3.5751197904009766,1.7633508365443018,3.629259002123445,63,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 25 2016,2016-07-25,3.563,0.3774625443852802,0.30803610347552396,1.6609538135573256,3.5751197904009766,1.7633508365443018,3.629259002123445,104,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 26 2016,2016-07-26,3.551,0.3712228627026087,0.2986619309979078,1.6596766423518026,3.5751197904009766,1.7633508365443018,3.629259002123445,69,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 27 2016,2016-07-27,3.439,0.35712691971010185,0.28899173161442476,1.6583708703707343,3.5751197904009766,1.7633508365443018,3.629259002123445,88,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 28 2016,2016-07-28,3.583,0.3353835152461534,0.2809170317793569,1.6571108573659175,3.5751197904009766,1.7633508365443018,3.629259002123445,85,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 29 2016,2016-07-29,3.619,0.3125286120235225,0.27397826463548147,1.6558674671981588,3.5751197904009766,1.7633508365443018,3.629259002123445,84,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 30 2016,2016-07-30,3.619,0.29536732634345386,0.2670341687710768,1.6546268556580406,3.5751197904009766,1.7633508365443018,3.629259002123445,84,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Jul 31 2016,2016-07-31,3.51,0.27133945317736347,0.2583015422284049,1.6533513716400423,3.5751197904009766,1.7633508365443018,3.629259002123445,85,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 01 2016,2016-08-01,3.49,0.24671727269020702,0.2498356841932752,1.6520731779058397,3.5751197904009766,1.7633508365443018,3.629259002123445,90,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 02 2016,2016-08-02,3.41,0.20670390839832267,0.2425985247281249,1.6507792386456432,3.5751197904009766,1.7633508365443018,3.629259002123445,92,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 03 2016,2016-08-03,3.374,0.15035060940063416,0.23644326481313363,1.649481942143748,3.5751197904009766,1.7633508365443018,3.629259002123445,77,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 04 2016,2016-08-04,3.289,0.11330873296234859,0.23377259256673302,1.648177577278237,3.5751197904009766,1.7633508365443018,3.629259002123445,98,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 05 2016,2016-08-05,3.398,0.10976636107207013,0.22683097737466762,1.6468905124308097,3.5751197904009766,1.7633508365443018,3.629259002123445,83,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 06 2016,2016-08-06,3.403,0.11117682405480077,0.21995323072447037,1.6456073805145923,3.5751197904009766,1.7633508365443018,3.629259002123445,87,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 07 2016,2016-08-07,3.446,0.10890734224751747,0.2127762892198003,1.6443361500499276,3.5751197904009766,1.7633508365443018,3.629259002123445,81,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 08 2016,2016-08-08,3.468,0.10906720484375408,0.20580602395764208,1.6430730895478152,3.5751197904009766,1.7633508365443018,3.629259002123445,91,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 09 2016,2016-08-09,3.76,0.11469808444227918,0.21259384739756274,1.6419260113076404,3.5751197904009766,1.7633508365443018,3.629259002123445,92,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 10 2016,2016-08-10,3.56,0.11477616897916049,0.20657853872922746,1.6406952753633481,3.5751197904009766,1.7633508365443018,3.629259002123445,68,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 11 2016,2016-08-11,3.457,0.11432060181793824,0.1999317856337935,1.6394379854194459,3.5751197904009766,1.7633508365443018,3.629259002123445,73,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 12 2016,2016-08-12,3.513,0.10295920964435544,0.19351247388633752,1.6381982263405175,3.5751197904009766,1.7633508365443018,3.629259002123445,79,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 13 2016,2016-08-13,3.66,0.10491954224472756,0.19216748999483718,1.6370138403297536,3.5751197904009766,1.7633508365443018,3.629259002123445,64,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 14 2016,2016-08-14,3.703,0.10814915732404315,0.19286579866152576,1.6358512227714228,3.5751197904009766,1.7633508365443018,3.629259002123445,85,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 15 2016,2016-08-15,3.639,0.10890333687093681,0.1892955086379418,1.6346631430826488,3.5751197904009766,1.7633508365443018,3.629259002123445,88,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 16 2016,2016-08-16,3.701,0.11113562698892934,0.18867899653932202,1.6335045423065413,3.5751197904009766,1.7633508365443018,3.629259002123445,84,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 17 2016,2016-08-17,3.778,0.11668487870995008,0.1927008560350867,1.6323867922761084,3.5751197904009766,1.7633508365443018,3.629259002123445,73,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 18 2016,2016-08-18,3.76,0.12310671942599877,0.19388037218481707,1.6312618160724246,3.5751197904009766,1.7633508365443018,3.629259002123445,80,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 19 2016,2016-08-19,3.816,0.1309984469505793,0.19812598369446519,1.630169492843248,3.5751197904009766,1.7633508365443018,3.629259002123445,109,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 20 2016,2016-08-20,3.838,0.14055916249371633,0.20245522573219532,1.6290920077290643,3.5751197904009766,1.7633508365443018,3.629259002123445,91,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 21 2016,2016-08-21,3.694,0.14248502240309607,0.19742080365714568,1.6279418526902185,3.5751197904009766,1.7633508365443018,3.629259002123445,93,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 22 2016,2016-08-22,3.68,0.1436965192869604,0.1919913587883296,1.6267878994391891,3.5751197904009766,1.7633508365443018,3.629259002123445,84,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 23 2016,2016-08-23,3.712,0.14554874761072256,0.1876060655293521,1.6256507898718286,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 24 2016,2016-08-24,3.495,0.14636753063095603,0.183793278801997,1.6244374468171017,3.5751197904009766,1.7633508365443018,3.629259002123445,81,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 25 2016,2016-08-25,3.567,0.14629174519657293,0.17801174457649568,1.6232479138298075,3.5751197904009766,1.7633508365443018,3.629259002123445,79,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 26 2016,2016-08-26,3.508,0.14454073124389913,0.17376954371659567,1.62204337395491,3.5751197904009766,1.7633508365443018,3.629259002123445,89,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 27 2016,2016-08-27,3.56,0.14459440300138066,0.16831073198669802,1.6208568224527478,3.5751197904009766,1.7633508365443018,3.629259002123445,101,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 28 2016,2016-08-28,3.615,0.1445598988925747,0.16287825340946002,1.619691791640284,3.5751197904009766,1.7633508365443018,3.629259002123445,87,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 29 2016,2016-08-29,3.617,0.14454211890638094,0.1576321919971798,1.6185299969343658,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 30 2016,2016-08-30,3.613,0.14402723241865142,0.15251863701628587,1.617369212685643,3.5751197904009766,1.7633508365443018,3.629259002123445,93,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Aug 31 2016,2016-08-31,3.701,0.14442324851857805,0.14976598541067185,1.6162467147224624,3.5751197904009766,1.7633508365443018,3.629259002123445,78,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 01 2016,2016-09-01,3.713,0.1418894502490204,0.14738388372017439,1.6151319560412338,3.5751197904009766,1.7633508365443018,3.629259002123445,76,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 02 2016,2016-09-02,3.918,0.14652894265126554,0.1618551197416501,1.6141329108829081,3.5751197904009766,1.7633508365443018,3.629259002123445,84,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 03 2016,2016-09-03,3.817,0.13686640856367369,0.16330014662784448,1.6130749351399287,3.5751197904009766,1.7633508365443018,3.629259002123445,97,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 04 2016,2016-09-04,3.761,0.1309254460134012,0.16067305354443037,1.6119895271992082,3.5751197904009766,1.7633508365443018,3.629259002123445,96,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 05 2016,2016-09-05,3.889,0.12948389594988122,0.16642825369664305,1.6109777205310611,3.5751197904009766,1.7633508365443018,3.629259002123445,91,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 06 2016,2016-09-06,3.897,0.12932566039574808,0.17100633550524943,1.609972677189655,3.5751197904009766,1.7633508365443018,3.629259002123445,69,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 07 2016,2016-09-07,3.925,0.13036333399614086,0.1762860967918674,1.6089872040967301,3.5751197904009766,1.7633508365443018,3.629259002123445,68,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 08 2016,2016-09-08,4.065,0.14646075932823482,0.19376102524223715,1.6081031497548601,3.5751197904009766,1.7633508365443018,3.629259002123445,63,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 09 2016,2016-09-09,3.928,0.1492188857419982,0.19445238437691043,1.6071227540036785,3.5751197904009766,1.7633508365443018,3.629259002123445,70,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 10 2016,2016-09-10,3.9,0.14433956212839488,0.1926053150710171,1.6061262833685708,3.5751197904009766,1.7633508365443018,3.629259002123445,95,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 11 2016,2016-09-11,3.832,0.13925184329869164,0.18756653608733498,1.6050916088239755,3.5751197904009766,1.7633508365443018,3.629259002123445,74,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 12 2016,2016-09-12,3.782,0.1385117282059144,0.18158940100808565,1.6040322951942318,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 13 2016,2016-09-13,3.907,0.1412341985872723,0.17984161408111957,1.6030456507592217,3.5751197904009766,1.7633508365443018,3.629259002123445,72,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 14 2016,2016-09-14,3.885,0.1414522542411374,0.17662883313877717,1.6020472682977436,3.5751197904009766,1.7633508365443018,3.629259002123445,67,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 15 2016,2016-09-15,3.991,0.14691065390195265,0.17952933074064217,1.6011194285017394,3.5751197904009766,1.7633508365443018,3.629259002123445,61,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 16 2016,2016-09-16,3.903,0.14884269641428935,0.1761530047685084,1.6001353433291516,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 17 2016,2016-09-17,3.862,0.149620473889474,0.17127054049700982,1.5991285979155943,3.5751197904009766,1.7633508365443018,3.629259002123445,77,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 18 2016,2016-09-18,3.771,0.14946949867614123,0.1657765223183821,1.5980752557332536,3.5751197904009766,1.7633508365443018,3.629259002123445,86,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 19 2016,2016-09-19,3.838,0.14946949867614123,0.16070102565455555,1.5970587775846141,3.5751197904009766,1.7633508365443018,3.629259002123445,69,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 20 2016,2016-09-20,3.676,0.14985478027886873,0.15837646907943315,1.5959672639161293,3.5751197904009766,1.7633508365443018,3.629259002123445,56,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 21 2016,2016-09-21,3.706,0.14934517604934427,0.15460786252561948,1.5948903544142927,3.5751197904009766,1.7633508365443018,3.629259002123445,55,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 22 2016,2016-09-22,3.757,0.1488798366036874,0.14969425064019848,1.5938385110048439,3.5751197904009766,1.7633508365443018,3.629259002123445,51,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 23 2016,2016-09-23,3.749,0.1390104643378205,0.14502886262510453,1.592784965680419,3.5751197904009766,1.7633508365443018,3.629259002123445,59,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 24 2016,2016-09-24,3.813,0.1326061015222665,0.14050766893688385,1.5917650058825699,3.5751197904009766,1.7633508365443018,3.629259002123445,88,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 25 2016,2016-09-25,3.734,0.12160679522005434,0.13644061214268527,1.5907086622246442,3.5751197904009766,1.7633508365443018,3.629259002123445,91,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 26 2016,2016-09-26,3.776,0.1127216539285236,0.13196873316334162,1.5896739870618384,3.5751197904009766,1.7633508365443018,3.629259002123445,70,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 27 2016,2016-09-27,3.909,0.10773053335106958,0.13169546510952257,1.5887138787577166,3.5751197904009766,1.7633508365443018,3.629259002123445,66,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 28 2016,2016-09-28,4.196,0.12094619303313865,0.1632132431273031,1.5879669010520592,3.5751197904009766,1.7633508365443018,3.629259002123445,61,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 29 2016,2016-09-29,3.763,0.11412658831724246,0.15837291782991827,1.5869312727880378,3.5751197904009766,1.7633508365443018,3.629259002123445,67,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Sep 30 2016,2016-09-30,3.791,0.11134715311026552,0.15325767072358965,1.585911117056044,3.5751197904009766,1.7633508365443018,3.629259002123445,67,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 01 2016,2016-10-01,3.833,0.10843009295156501,0.14834881524165902,1.584914406838115,3.5751197904009766,1.7633508365443018,3.629259002123445,92,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 02 2016,2016-10-02,3.849,0.10772157064220227,0.14379886639683354,1.5839281188797083,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 03 2016,2016-10-03,3.807,0.10784314386262439,0.13909196626220724,1.5829215667363923,3.5751197904009766,1.7633508365443018,3.629259002123445,82,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 04 2016,2016-10-04,3.702,0.11003470716834297,0.13735754485958604,1.5818689487548834,3.5751197904009766,1.7633508365443018,3.629259002123445,68,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 05 2016,2016-10-05,3.89,0.11004774825758824,0.13450838529198764,1.5809111639060356,3.5751197904009766,1.7633508365443018,3.629259002123445,62,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 06 2016,2016-10-06,3.874,0.10977366474377252,0.13103903489447305,1.5799459050992324,3.5751197904009766,1.7633508365443018,3.629259002123445,70,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 07 2016,2016-10-07,3.822,0.10886123720374973,0.12675261536116464,1.5789543483353743,3.5751197904009766,1.7633508365443018,3.629259002123445,85,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 08 2016,2016-10-08,3.656,0.10575734533339956,0.12892766812285494,1.5778919002505023,3.5751197904009766,1.7633508365443018,3.629259002123445,87,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 09 2016,2016-10-09,3.789,0.10435439727150454,0.12476677942757289,1.5768877241844867,3.5751197904009766,1.7633508365443018,3.629259002123445,74,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 10 2016,2016-10-10,3.856,0.10357655284312431,0.12136304234524359,1.5759197172536168,3.5751197904009766,1.7633508365443018,3.629259002123445,75,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 11 2016,2016-10-11,3.876,0.10400486836534191,0.11861752424014574,1.5749644277648667,3.5751197904009766,1.7633508365443018,3.629259002123445,72,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 12 2016,2016-10-12,4.044,0.11099707462238148,0.12853096767935038,1.5741173187579702,3.5751197904009766,1.7633508365443018,3.629259002123445,64,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 13 2016,2016-10-13,3.867,0.11033025137209639,0.12471574969224264,1.573160154060494,3.5751197904009766,1.7633508365443018,3.629259002123445,65,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 14 2016,2016-10-14,3.856,0.10998392777051556,0.1208054075975664,1.5721987013548804,3.5751197904009766,1.7633508365443018,3.629259002123445,68,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 15 2016,2016-10-15,4.131,0.1195251332200815,0.13877722468773987,1.571420493091367,3.5751197904009766,1.7633508365443018,3.629259002123445,74,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 16 2016,2016-10-16,3.938,0.1203641457670047,0.13598825810022616,1.5705089217394541,3.5751197904009766,1.7633508365443018,3.629259002123445,73,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 17 2016,2016-10-17,3.965,0.1225307092636679,0.13430351993639372,1.5696155463723926,3.5751197904009766,1.7633508365443018,3.629259002123445,50,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 18 2016,2016-10-18,3.854,0.1218275632704997,0.12991976312084377,1.5686592053066568,3.5751197904009766,1.7633508365443018,3.629259002123445,35,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 19 2016,2016-10-19,3.898,0.1222192348991113,0.12596791058927437,1.5677286824707002,3.5751197904009766,1.7633508365443018,3.629259002123445,48,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 20 2016,2016-10-20,3.992,0.12067902235598095,0.1259022311685736,1.5668570097077463,3.5751197904009766,1.7633508365443018,3.629259002123445,45,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 21 2016,2016-10-21,3.872,0.11730199261426924,0.12177351940795501,1.5659151047062885,3.5751197904009766,1.7633508365443018,3.629259002123445,60,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 22 2016,2016-10-22,4.098,0.12315544798274145,0.13049854251643836,1.5651200505872223,3.5751197904009766,1.7633508365443018,3.629259002123445,55,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 23 2016,2016-10-23,4.176,0.13260277298123296,0.14533959569539767,1.5643866012778183,3.5751197904009766,1.7633508365443018,3.629259002123445,56,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 24 2016,2016-10-24,3.834,0.13225052853907288,0.14172664064439694,1.5634290964974942,3.5751197904009766,1.7633508365443018,3.629259002123445,55,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 25 2016,2016-10-25,3.828,0.12955563310400306,0.13830545322791177,1.5624702973407765,3.5751197904009766,1.7633508365443018,3.629259002123445,56,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 26 2016,2016-10-26,3.653,0.13515869344517453,0.14698921607681686,1.5614400865381655,3.5751197904009766,1.7633508365443018,3.629259002123445,54,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 27 2016,2016-10-27,3.59,0.14554210987593957,0.15969370885177694,1.5603923341540429,3.5751197904009766,1.7633508365443018,3.629259002123445,54,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 28 2016,2016-10-28,3.467,0.15113717982829566,0.18333931775306744,1.5593187890496114,3.5751197904009766,1.7633508365443018,3.629259002123445,68,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 29 2016,2016-10-29,3.463,0.16640736955943997,0.20042114963944424,1.5582467775438786,3.5751197904009766,1.7633508365443018,3.629259002123445,65,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 30 2016,2016-10-30,3.188,0.20481176106678634,0.24888006564735574,1.5571646868297937,3.5751197904009766,1.7633508365443018,3.629259002123445,85,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Oct 31 2016,2016-10-31,3.119,0.24168684973193622,0.29085944381777845,1.5560923519074863,3.5751197904009766,1.7633508365443018,3.629259002123445,66,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 01 2016,2016-11-01,3.258,0.2607595911329637,0.3050643816145048,1.5550114877412475,3.5751197904009766,1.7633508365443018,3.629259002123445,75,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 02 2016,2016-11-02,3.619,0.2623121002375774,0.2957488435969874,1.5539854432809002,3.5751197904009766,1.7633508365443018,3.629259002123445,59,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 03 2016,2016-11-03,3.796,0.26200216942159765,0.28717045462373186,1.553029506089847,3.5751197904009766,1.7633508365443018,3.629259002123445,49,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 04 2016,2016-11-04,4.259,0.27585190096205986,0.31077258067129127,1.5523847760797382,3.5751197904009766,1.7633508365443018,3.629259002123445,56,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 05 2016,2016-11-05,4.22,0.2865982088802153,0.3238958396488218,1.5517070328651033,3.5751197904009766,1.7633508365443018,3.629259002123445,77,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
Nov 06 2016,2016-11-06,4.26,0.2986871195788545,0.33650899678651836,1.551063916005448,3.5751197904009766,1.7633508365443018,3.629259002123445,63,M4A4 | Griffin,M4A4,Griffin,Factory New,0,1,0
